"","Event","time","n.risk","n.event","n.censor","surv","std.err","lower","upper"
"1846","Diploid",85.09,1882,0,1,0.716768732911414,0.0111013350460039,0.701341565821026,0.732535246043778
"1847","Diploid",85.13333333,1881,0,1,0.716768732911414,0.0111013350460039,0.701341565821026,0.732535246043778
"1848","Diploid",85.2,1880,1,2,0.716387472947099,0.0111140777320612,0.700951005182472,0.732163885351633
"1849","Diploid",85.28,1877,0,2,0.716387472947099,0.0111140777320612,0.700951005182472,0.732163885351633
"1850","Diploid",85.3,1875,1,0,0.716005399628194,0.011126873777634,0.700559594539608,0.731791750898282
"1851","Diploid",85.33333333,1874,0,1,0.716005399628194,0.011126873777634,0.700559594539608,0.731791750898282
"1852","Diploid",85.36666667,1873,0,1,0.716005399628194,0.011126873777634,0.700559594539608,0.731791750898282
"1853","Diploid",85.381,1872,0,1,0.716005399628194,0.011126873777634,0.700559594539608,0.731791750898282
"1854","Diploid",85.4,1871,2,1,0.7152400277419,0.0111525447934321,0.699775523823774,0.731046285370026
"1855","Diploid",85.5,1868,1,1,0.714857136934758,0.0111653924748116,0.69938330027141,0.730673331817112
"1856","Diploid",85.56666667,1866,1,0,0.714474040934257,0.0111782529049482,0.698990877815815,0.730300167527274
"1857","Diploid",85.58,1865,0,1,0.714474040934257,0.0111782529049482,0.698990877815815,0.730300167527274
"1858","Diploid",85.6,1864,1,0,0.71409073941015,0.011191126128428,0.698598256116729,0.72992679218216
"1859","Diploid",85.73333333,1863,1,0,0.713707437886044,0.0112039983642481,0.698205655136512,0.729553396118323
"1860","Diploid",85.81,1862,0,1,0.713707437886044,0.0112039983642481,0.698205655136512,0.729553396118323
"1861","Diploid",85.86666667,1861,1,0,0.713323930396583,0.011216883470165,0.697812854432382,0.729179788598657
"1862","Diploid",85.93333333,1860,1,0,0.712940422907123,0.0112297676301784,0.69742007441553,0.728806160391859
"1863","Diploid",85.96666667,1859,0,1,0.712940422907123,0.0112297676301784,0.69742007441553,0.728806160391859
"1864","Diploid",86,1858,0,1,0.712940422907123,0.0112297676301784,0.69742007441553,0.728806160391859
"1865","Diploid",86.01,1857,0,1,0.712940422907123,0.0112297676301784,0.69742007441553,0.728806160391859
"1866","Diploid",86.06666667,1856,2,0,0.712172168141059,0.0112556165251673,0.696633249805964,0.728057693508036
"1867","Diploid",86.1,1854,1,2,0.711788040758027,0.0112685396137613,0.696239868581018,0.727683428986509
"1868","Diploid",86.13333333,1851,0,1,0.711788040758027,0.0112685396137613,0.696239868581018,0.727683428986509
"1869","Diploid",86.23333333,1850,2,0,0.711018540173424,0.0112944670353191,0.695451835287743,0.726933683712513
"1870","Diploid",86.36666667,1848,1,0,0.710633789881122,0.0113074294602988,0.695057849752157,0.72655877996469
"1871","Diploid",86.37,1847,0,1,0.710633789881122,0.0113074294602988,0.695057849752157,0.72655877996469
"1872","Diploid",86.4,1846,0,1,0.710633789881122,0.0113074294602988,0.695057849752157,0.72655877996469
"1873","Diploid",86.47,1845,0,2,0.710633789881122,0.0113074294602988,0.695057849752157,0.72655877996469
"1874","Diploid",86.5,1843,0,1,0.710633789881122,0.0113074294602988,0.695057849752157,0.72655877996469
"1875","Diploid",86.53333333,1842,1,0,0.71024799520692,0.0113204615034188,0.694662767535673,0.726182887971672
"1876","Diploid",86.6,1841,1,1,0.709862200532717,0.0113334927022165,0.694267706197027,0.725806975100968
"1877","Diploid",86.7,1839,1,0,0.709476196073483,0.0113465372533613,0.693872441255372,0.725430847036111
"1878","Diploid",86.8,1838,0,1,0.709476196073483,0.0113465372533613,0.693872441255372,0.725430847036111
"1879","Diploid",86.83333333,1837,0,1,0.709476196073483,0.0113465372533613,0.693872441255372,0.725430847036111
"1880","Diploid",86.89,1836,0,2,0.709476196073483,0.0113465372533613,0.693872441255372,0.725430847036111
"1881","Diploid",86.9,1834,1,2,0.709089349728841,0.0113596379448424,0.693476296417224,0.725053918203947
"1882","Diploid",87,1831,2,0,0.708314811935581,0.0113858941432261,0.692683165524658,0.724299214673895
"1883","Diploid",87.06,1829,0,1,0.708314811935581,0.0113858941432261,0.692683165524658,0.724299214673895
"1884","Diploid",87.09,1828,0,1,0.708314811935581,0.0113858941432261,0.692683165524658,0.724299214673895
"1885","Diploid",87.1,1827,1,3,0.707927119099273,0.0113990498054683,0.692286178028651,0.723921438650268
"1886","Diploid",87.16,1823,0,1,0.707927119099273,0.0113990498054683,0.692286178028651,0.723921438650268
"1887","Diploid",87.23333333,1822,2,0,0.707150031152951,0.0114254744103242,0.691490444964246,0.723164246449531
"1888","Diploid",87.46666667,1820,1,0,0.70676148717979,0.01143868556152,0.691092610203698,0.722785618577746
"1889","Diploid",87.53333333,1819,1,0,0.706372943206629,0.0114518959806214,0.69069479657291,0.722406969576359
"1890","Diploid",87.73333333,1818,1,0,0.705984399233468,0.0114651056940861,0.690297004033599,0.722028299483655
"1891","Diploid",87.8,1817,0,1,0.705984399233468,0.0114651056940861,0.690297004033599,0.722028299483655
"1892","Diploid",87.83333333,1816,0,1,0.705984399233468,0.0114651056940861,0.690297004033599,0.722028299483655
"1893","Diploid",87.9,1815,1,0,0.705595427112678,0.0114783438463926,0.689898774551755,0.72164921163369
"1894","Diploid",88,1814,0,4,0.705595427112678,0.0114783438463926,0.689898774551755,0.72164921163369
"1895","Diploid",88.1,1810,1,2,0.705205595384992,0.0114916398820374,0.689499646584573,0.72126930626541
"1896","Diploid",88.2,1807,0,1,0.705205595384992,0.0114916398820374,0.689499646584573,0.72126930626541
"1897","Diploid",88.23333333,1806,0,1,0.705205595384992,0.0114916398820374,0.689499646584573,0.72126930626541
"1898","Diploid",88.3,1805,0,1,0.705205595384992,0.0114916398820374,0.689499646584573,0.72126930626541
"1899","Diploid",88.33333333,1804,1,0,0.704814683192428,0.0115050090132415,0.689099383853535,0.720888378778797
"1900","Diploid",88.4,1803,3,1,0.703641946614737,0.0115451122852294,0.687898724229289,0.719745467751073
"1901","Diploid",88.46666667,1799,0,1,0.703641946614737,0.0115451122852294,0.687898724229289,0.719745467751073
"1902","Diploid",88.5,1798,0,1,0.703641946614737,0.0115451122852294,0.687898724229289,0.719745467751073
"1903","Diploid",88.53,1797,0,1,0.703641946614737,0.0115451122852294,0.687898724229289,0.719745467751073
"1904","Diploid",88.6,1796,0,2,0.703641946614737,0.0115451122852294,0.687898724229289,0.719745467751073
"1905","Diploid",88.66666667,1794,1,0,0.703249727023536,0.011558568289003,0.687497148328573,0.719363243558232
"1906","Diploid",88.8,1793,1,0,0.702857507432335,0.0115720236377397,0.687095594012998,0.718980997780417
"1907","Diploid",88.83333333,1792,1,0,0.702465287841133,0.0115854783588045,0.686694061243377,0.718598730456818
"1908","Diploid",88.93,1791,0,1,0.702465287841133,0.0115854783588045,0.686694061243377,0.718598730456818
"1909","Diploid",88.93333333,1790,1,0,0.702072849132842,0.0115989475116976,0.686292315568766,0.718216238631508
"1910","Diploid",88.99,1789,0,1,0.702072849132842,0.0115989475116976,0.686292315568766,0.718216238631508
"1911","Diploid",89.03333333,1788,1,0,0.701680190939815,0.0116124311469714,0.685890356612075,0.717833521948466
"1912","Diploid",89.09,1787,1,0,0.701287532746788,0.0116259142170294,0.68548841918068,0.717450783740297
"1913","Diploid",89.1,1786,2,0,0.700502216360733,0.0116528787704991,0.684684608738897,0.716685242903463
"1914","Diploid",89.2,1784,0,1,0.700502216360733,0.0116528787704991,0.684684608738897,0.716685242903463
"1915","Diploid",89.33333333,1783,1,0,0.700109337944378,0.0116663754302798,0.684282500125385,0.716302236265141
"1916","Diploid",89.36666667,1782,1,0,0.699716459528023,0.0116798716240151,0.683880412931101,0.715919208207763
"1917","Diploid",89.39,1781,0,1,0.699716459528023,0.0116798716240151,0.683880412931101,0.715919208207763
"1918","Diploid",89.5,1780,0,1,0.699716459528023,0.0116798716240151,0.683880412931101,0.715919208207763
"1919","Diploid",89.53333333,1779,1,0,0.699323139427108,0.0116933977314105,0.683477874780813,0.71553574941255
"1920","Diploid",89.6,1778,2,0,0.698536499225278,0.0117204486808336,0.682672862759127,0.714768767543753
"1921","Diploid",89.76666667,1776,0,1,0.698536499225278,0.0117204486808336,0.682672862759127,0.714768767543753
"1922","Diploid",89.8,1775,0,1,0.698536499225278,0.0117204486808336,0.682672862759127,0.714768767543753
"1923","Diploid",89.9,1774,1,0,0.698142735696966,0.0117340040810502,0.682269914675172,0.714384833513428
"1924","Diploid",89.96666667,1773,1,1,0.697748972168654,0.0117475591128837,0.681866988012518,0.714000878061976
"1925","Diploid",90,1771,1,0,0.697354986300687,0.0117611291106485,0.681463845015227,0.713616695112513
"1926","Diploid",90.13333333,1770,1,0,0.696961000432721,0.0117746987848629,0.681060723411766,0.713232490769394
"1927","Diploid",90.2,1769,0,2,0.696961000432721,0.0117746987848629,0.681060723411766,0.713232490769394
"1928","Diploid",90.23333333,1767,1,0,0.696566568627156,0.0117882988882822,0.680657146421898,0.71284785163816
"1929","Diploid",90.26666667,1766,1,0,0.696172136821592,0.0118018987036526,0.680253590847157,0.712463191091976
"1930","Diploid",90.3,1765,2,1,0.695383273210462,0.0118290975786939,0.679446543792565,0.711693805905247
"1931","Diploid",90.4,1762,1,1,0.694988617550298,0.0118427121283104,0.679042812975798,0.711308873747978
"1932","Diploid",90.5,1760,0,1,0.694988617550298,0.0118427121283104,0.679042812975798,0.711308873747978
"1933","Diploid",90.56666667,1759,0,2,0.694988617550298,0.0118427121283104,0.679042812975798,0.711308873747978
"1934","Diploid",90.6,1757,1,0,0.694593063413957,0.0118563885304215,0.678638143112762,0.710923087125418
"1935","Diploid",90.64,1756,0,1,0.694593063413957,0.0118563885304215,0.678638143112762,0.710923087125418
"1936","Diploid",90.66666667,1755,1,0,0.694197283890644,0.0118700803189284,0.678233253798874,0.710537070044718
"1937","Diploid",90.7,1754,1,1,0.693801504367331,0.011883771926539,0.677828385967061,0.710151031482125
"1938","Diploid",90.77,1752,1,0,0.693405498942464,0.0118974790099802,0.677423298133423,0.709764761986307
"1939","Diploid",90.8,1751,4,0,0.691821477242995,0.0119523062604493,0.675803160987079,0.708219469816643
"1940","Diploid",90.9,1747,0,1,0.691821477242995,0.0119523062604493,0.675803160987079,0.708219469816643
"1941","Diploid",91,1746,0,2,0.691821477242995,0.0119523062604493,0.675803160987079,0.708219469816643
"1942","Diploid",91.06666667,1744,0,1,0.691821477242995,0.0119523062604493,0.675803160987079,0.708219469816643
"1943","Diploid",91.1,1743,1,0,0.69142456302771,0.0119660759028442,0.675397208987718,0.707832250409481
"1944","Diploid",91.13333333,1742,1,0,0.691027648812424,0.0119798455092153,0.674991278455178,0.707445009535684
"1945","Diploid",91.23333333,1741,1,1,0.690630734597138,0.0119936151068811,0.674585369352392,0.707057747232317
"1946","Diploid",91.26666667,1739,0,1,0.690630734597138,0.0119936151068811,0.674585369352392,0.707057747232317
"1947","Diploid",91.5,1738,0,2,0.690630734597138,0.0119936151068811,0.674585369352392,0.707057747232317
"1948","Diploid",91.53333333,1736,0,1,0.690630734597138,0.0119936151068811,0.674585369352392,0.707057747232317
"1949","Diploid",91.6,1735,0,1,0.690630734597138,0.0119936151068811,0.674585369352392,0.707057747232317
"1950","Diploid",91.63333333,1734,1,0,0.690232446976263,0.0120074801518832,0.674178014085061,0.706669189598832
"1951","Diploid",91.7,1733,0,1,0.690232446976263,0.0120074801518832,0.674178014085061,0.706669189598832
"1952","Diploid",91.73333333,1732,1,0,0.689833929397178,0.0120213611985549,0.673770434724363,0.706280397034974
"1953","Diploid",91.8,1731,0,1,0.689833929397178,0.0120213611985549,0.673770434724363,0.706280397034974
"1954","Diploid",91.92,1730,1,0,0.68943518146111,0.0120352583024556,0.673362630863301,0.705891369152632
"1955","Diploid",92.1,1729,0,1,0.68943518146111,0.0120352583024556,0.673362630863301,0.705891369152632
"1956","Diploid",92.2,1728,0,2,0.68943518146111,0.0120352583024556,0.673362630863301,0.705891369152632
"1957","Diploid",92.4,1726,1,1,0.689035740452152,0.0120492037725407,0.672954108027015,0.705501676796937
"1958","Diploid",92.41,1724,0,1,0.689035740452152,0.0120492037725407,0.672954108027015,0.705501676796937
"1959","Diploid",92.5,1723,1,0,0.68863583578561,0.0120631816554574,0.672545111470199,0.705111532654652
"1960","Diploid",92.6,1722,0,1,0.68863583578561,0.0120631816554574,0.672545111470199,0.705111532654652
"1961","Diploid",92.73333333,1721,1,0,0.688235698751452,0.0120771758203162,0.672135888436774,0.704721151161171
"1962","Diploid",92.76666667,1720,1,0,0.687835561717294,0.0120911700419926,0.671726687270684,0.704330747800548
"1963","Diploid",92.8,1719,1,0,0.687435424683137,0.0121051643486391,0.671317507934128,0.703940322610586
"1964","Diploid",92.96666667,1718,1,0,0.687035287648979,0.0121191587683436,0.670908350389479,0.70354987562891
"1965","Diploid",93,1717,1,0,0.686635150614821,0.012133153329131,0.670499214599286,0.703159406892973
"1966","Diploid",93.2,1716,1,0,0.686235013580663,0.0121471480589629,0.670090100526268,0.702768916440055
"1967","Diploid",93.23,1715,0,1,0.686235013580663,0.0121471480589629,0.670090100526268,0.702768916440055
"1968","Diploid",93.3,1714,0,1,0.686235013580663,0.0121471480589629,0.670090100526268,0.702768916440055
"1969","Diploid",93.36666667,1713,1,0,0.685834409369583,0.012161175674846,0.669680509054006,0.702377970862209
"1970","Diploid",93.5,1712,1,0,0.685433805158502,0.0121752034975046,0.669270939325997,0.701987003540307
"1971","Diploid",93.66666667,1711,1,0,0.685033200947422,0.0121892315549087,0.668861391305171,0.70159601451142
"1972","Diploid",93.76,1710,1,0,0.684632596736342,0.0122032598749668,0.668451864954627,0.701205003812446
"1973","Diploid",93.8,1709,0,1,0.684632596736342,0.0122032598749668,0.668451864954627,0.701205003812446
"1974","Diploid",93.82,1708,0,1,0.684632596736342,0.0122032598749668,0.668451864954627,0.701205003812446
"1975","Diploid",94.03333333,1707,1,0,0.684231523158874,0.012217321368631,0.668041858921841,0.700813535906121
"1976","Diploid",94.15,1706,1,0,0.683830449581407,0.0122313831628391,0.66763187458731,0.700422046301739
"1977","Diploid",94.22,1705,0,1,0.683830449581407,0.0122313831628391,0.66763187458731,0.700422046301739
"1978","Diploid",94.23333333,1704,1,1,0.683429140632123,0.0122454617905488,0.667221660540202,0.700030316592245
"1979","Diploid",94.5,1702,0,1,0.683429140632123,0.0122454617905488,0.667221660540202,0.700030316592245
"1980","Diploid",94.56666667,1701,0,1,0.683429140632123,0.0122454617905488,0.667221660540202,0.700030316592245
"1981","Diploid",94.6,1700,0,1,0.683429140632123,0.0122454617905488,0.667221660540202,0.700030316592245
"1982","Diploid",94.7,1699,0,1,0.683429140632123,0.0122454617905488,0.667221660540202,0.700030316592245
"1983","Diploid",94.73333333,1698,1,0,0.683026649972151,0.0122596237794078,0.666810206021673,0.699637468591799
"1984","Diploid",94.9,1697,0,1,0.683026649972151,0.0122596237794078,0.666810206021673,0.699637468591799
"1985","Diploid",94.93333333,1696,1,0,0.682623921994573,0.0122738028001966,0.666398519907789,0.699244378489512
"1986","Diploid",95.3,1695,0,1,0.682623921994573,0.0122738028001966,0.666398519907789,0.699244378489512
"1987","Diploid",95.5,1694,0,1,0.682623921994573,0.0122738028001966,0.666398519907789,0.699244378489512
"1988","Diploid",95.63,1693,1,0,0.682220718260376,0.0122880156826966,0.66598634752506,0.698850825025645
"1989","Diploid",95.73333333,1692,1,0,0.68181751452618,0.0123022289258187,0.665574197118026,0.698457249586287
"1990","Diploid",95.83333333,1691,1,0,0.681414310791984,0.0123164425580686,0.665162068649467,0.698063652208659
"1991","Diploid",95.86666667,1690,1,1,0.681011107057787,0.0123306566078908,0.664749962082335,0.69767003292981
"1992","Diploid",95.9,1688,0,1,0.681011107057787,0.0123306566078908,0.664749962082335,0.69767003292981
"1993","Diploid",95.93,1687,0,1,0.681011107057787,0.0123306566078908,0.664749962082335,0.69767003292981
"1994","Diploid",96.1,1686,0,1,0.681011107057787,0.0123306566078908,0.664749962082335,0.69767003292981
"1995","Diploid",96.2,1685,1,0,0.680606946163391,0.0123449386519822,0.664336855147537,0.697275503498873
"1996","Diploid",96.3,1684,0,1,0.680606946163391,0.0123449386519822,0.664336855147537,0.697275503498873
"1997","Diploid",96.6,1683,0,1,0.680606946163391,0.0123449386519822,0.664336855147537,0.697275503498873
"1998","Diploid",96.63333333,1682,1,0,0.680202304697182,0.012359255110859,0.663923256965908,0.696880506084027
"1999","Diploid",96.7,1681,1,0,0.679797663230973,0.0123735720191433,0.663509680887387,0.696485486566284
"2000","Diploid",96.76666667,1680,1,0,0.679393021764764,0.0123878894056417,0.66309612687468,0.696090444982936
"2001","Diploid",96.8,1679,0,1,0.679393021764764,0.0123878894056417,0.66309612687468,0.696090444982936
"2002","Diploid",96.83333333,1678,1,0,0.678988139153462,0.0124022243648351,0.662682337371081,0.69569515756223
"2003","Diploid",96.9,1677,1,0,0.67858325654216,0.0124165598508031,0.66226856991163,0.695299848097588
"2004","Diploid",96.96666667,1676,2,1,0.677773491319556,0.0124452325179119,0.661441100977602,0.694509163184064
"2005","Diploid",97,1673,0,1,0.677773491319556,0.0124452325179119,0.661441100977602,0.694509163184064
"2006","Diploid",97.01,1672,0,1,0.677773491319556,0.0124452325179119,0.661441100977602,0.694509163184064
"2007","Diploid",97.2,1671,1,0,0.677367881809491,0.0124596212684305,0.661026623328523,0.694113113019117
"2008","Diploid",97.26666667,1670,0,1,0.677367881809491,0.0124596212684305,0.661026623328523,0.694113113019117
"2009","Diploid",97.3,1669,1,0,0.676962029273955,0.012474027877549,0.660611908252039,0.693716815204407
"2010","Diploid",97.4,1668,2,1,0.676150324202883,0.0125028430300967,0.659782544275158,0.692924153399547
"2011","Diploid",97.43333333,1665,1,0,0.67574422791207,0.0125172689391966,0.659367635085785,0.692527563165989
"2012","Diploid",97.56666667,1664,0,1,0.67574422791207,0.0125172689391966,0.659367635085785,0.692527563165989
"2013","Diploid",97.6,1663,2,1,0.674931546940438,0.0125461576172207,0.658537361407967,0.69173386318048
"2014","Diploid",97.7,1660,0,1,0.674931546940438,0.0125461576172207,0.658537361407967,0.69173386318048
"2015","Diploid",97.76666667,1659,1,0,0.674524716592674,0.0125606379252984,0.658121734688022,0.691336525316413
