,0,0
854,CD80,41.0257489740572
855,PCSK2,41.05001020040792
856,HAPLN2,41.25285454115221
857,HOXA13,41.36556372885723
858,AKAP3,41.37911681751941
859,IBSP,41.4166228469987
860,GBX2,41.664675950989924
861,NEUROD4,41.736947376891266
862,TWIST1,41.86558100332985
863,TRPM1,41.87679346818351
864,CST8,41.92778227276242
865,INHA,42.10787247256498
866,EPHA8,42.112987408028125
867,GLRB,42.192672855817975
868,ZP1,42.20129907633345
869,FGF13,42.216890317897324
870,LHX8,42.35641532301979
871,LRP1B,42.40057247698776
872,FLT3,42.77441623891989
873,TBR1,42.89771384272941
874,SALL4,42.91251260386364
875,CUZD1,42.91761079490076
876,CHRNB3,43.08229288891363
877,KRTAP13-1,43.148808679990324
878,FBXO4,43.17057832762649
879,NMBR,43.25648078819203
880,PDE10A,43.406549690505955
881,KRTAP5-2,43.55572251756541
882,PCDH12,43.57215757727083
883,UBL4B,43.95580908996525
884,FGF23,43.99600551718723
885,TC2N,44.08510207422324
886,IYD,44.30998475754074
887,F11,44.356510400925515
888,LYZL1,44.54827065998955
889,MMP17,44.56682528491324
890,CACNG5,44.59286063373697
891,MYCN,44.6021411696071
892,CCL24,44.695935133028094
893,ACER1,44.89357222972801
894,KLHDC8A,45.039600821538
895,KCNJ1,45.0901494457429
896,EFNB2,45.191646534861675
897,WRNIP1,45.50488649912594
898,NDP,45.69193719528209
899,ASB17,45.721052050255224
900,APOA2,45.73163121760383
901,EPX,45.977092536971405
902,TDGF1,45.98545031748786
903,NKAIN4,46.009038678752304
904,KNG1,46.02212593408437
905,MMD2,46.382773035532374
906,SRCIN1,46.49082003330612
907,TSPAN32,46.58392513027258
908,CRYGD,46.67434473285679
909,SELP,46.69487885474835
910,CORO6,46.75188592406503
911,MYH7,47.57877907258625
912,ATXN1,47.65297928842342
913,GPR137B,47.65956726677888
914,FGFR4,47.72862990121726
915,CDHR5,47.84946986909377
916,SH3TC1,48.1241474439852
917,MYOM2,48.13084899833357
918,ASCL3,48.17395002193891
919,SLC8A1,48.27071654603831
920,CLNK,48.30066961348556
921,SLITRK1,48.33078266234679
922,ODF1,48.61828027646416
923,ABO,48.66132441356313
924,ANXA13,48.69521677558234
925,TINAG,48.761524126247366
926,ABCC6,49.03377953939454
927,MYF5,49.21775955318301
928,DUSP26,49.27786128481755
929,GJD2,49.38467521020693
930,FRMD5,49.484394669160324
931,TEX11,49.54462453544357
932,MPP4,50.35182076680959
933,TACR1,50.53629367187805
934,INSRR,50.54927279711994
935,KRT36,50.79389139087095
936,SLC10A6,50.8592154863207
937,CPZ,50.925288937499694
938,BST1,51.495718360085505
939,NTN3,51.591457736740566
940,PCDH1,51.715235852678966
941,PDZD9,51.729413292721006
942,HS6ST3,51.79927426614584
943,CES4A,51.87808975795617
944,ELOVL2,52.23266523143148
945,NANOG,52.26702066381274
946,APOH,52.26794446859655
947,TCAP,52.435829821182466
948,HOXB1,52.44156216768548
949,ATP12A,52.873312717607966
950,HES7,53.018092677760684
951,COL9A3,53.3295417217124
952,IL3,53.95763771478106
953,CACNG2,54.42483069434418
954,SLC6A13,54.953079139899785
955,NHSL2,55.26400908586212
956,EFNA5,55.28385412333374
957,XIRP1,55.29001274400126
958,KCNA5,55.34755371969338
959,IFNA4,55.5217362849466
960,BCL6B,55.82655281759651
961,CD28,56.090840344850754
962,SLC6A4,56.28178495892625
963,TLCD2,56.7344688997335
964,GTSF1L,56.812036238208194
965,CAP2,57.15458611954415
966,NR0B2,57.313874000184114
967,RPH3A,57.34377160102021
968,FGF5,57.8272319994854
969,ACTRT2,58.50114846442162
970,DOCK8,58.890917015721236
971,IL13,59.70330892779311
972,LHX1,59.787111779062606
973,ASB10,60.14624015266489
974,GPRC6A,60.383329849365765
975,GNAT1,60.51163471468178
976,PROKR1,60.8741379155713
977,TMEM150B,61.12178772048937
978,SLCO1C1,61.66455782878897
979,BARHL1,62.19806938551916
980,ANKRD1,62.25403933020676
981,FBN2,63.0683893352013
982,MYL3,63.48914597267824
983,TRIM60,63.582210546041566
984,IL25,63.936133649004866
985,MNX1,64.32032606935756
986,PKP2,64.90144001039401
987,OPRD1,65.37393099914219
988,CYP1A1,65.4736997159056
989,FGF4,65.97914678964631
990,NR0B1,66.66697832622681
991,FAM131B,66.90128401871684
992,IRS4,67.23902156566193
993,TAAR1,67.27347654417147
994,MYL10,67.30590277597493
995,CRYBB1,68.80428851957473
996,FAM169A,69.71962482055358
997,F9,79.43429483165008
998,NKD1,86.44646924179443
999,FABP9,91.21424128402066
